Datetime,load,pv,price
2016-05-16 06:15:00,0.109,0.119,0.01717
2016-05-16 06:30:00,0.169,0.125,0.01792
2016-05-16 06:45:00,0.34,0.13,0.01868
2016-05-16 07:00:00,0.154,0.185,0.01943
2016-05-16 07:15:00,0.104,0.154,0.02021
2016-05-16 07:30:00,0.116,0.165,0.02098
2016-05-16 07:45:00,0.332,0.122,0.02176
2016-05-16 08:00:00,0.389,0.128,0.02254
2016-05-16 08:15:00,0.69,0.095,0.02263
2016-05-16 08:30:00,0.447,0.107,0.02272
2016-05-16 08:45:00,0.479,0.119,0.02282
2016-05-16 09:00:00,0.475,0.145,0.02291
2016-05-16 09:15:00,0.239,0.26,0.02296
2016-05-16 09:30:00,0.241,0.36,0.02301
2016-05-16 09:45:00,0.236,0.411,0.02306
2016-05-16 10:00:00,0.213,0.429,0.02311
2016-05-16 10:15:00,0.289,0.47,0.02317
2016-05-16 10:30:00,0.209,0.399,0.02323
2016-05-16 10:45:00,0.121,0.491,0.02329
2016-05-16 11:00:00,0.14,0.485,0.02335
2016-05-16 11:15:00,0.151,0.681,0.02324
2016-05-16 11:30:00,0.173,0.723,0.02312
2016-05-16 11:45:00,0.176,0.511,0.02301
2016-05-16 12:00:00,0.15,0.43,0.0229
2016-05-16 12:15:00,0.139,0.349,0.02173
2016-05-16 12:30:00,0.152,0.386,0.02056
2016-05-16 12:45:00,0.149,0.34,0.0194
2016-05-16 13:00:00,0.155,0.21,0.01823
2016-05-16 13:15:00,0.19,0.53,0.0177
2016-05-16 13:30:00,0.196,0.401,0.01716
2016-05-16 13:45:00,0.175,0.274,0.01662
2016-05-16 14:00:00,0.216,0.59,0.01609
2016-05-16 14:15:00,0.165,0.304,0.01613
2016-05-16 14:30:00,0.22,0.106,0.01618
2016-05-16 14:45:00,0.255,0.08,0.01622
2016-05-16 15:00:00,0.335,0.045,0.01626
2016-05-16 15:15:00,0.954,0.195,0.01648
2016-05-16 15:30:00,0.65,0.089,0.0167
2016-05-16 15:45:00,0.335,0.056,0.01693
2016-05-16 16:00:00,0.221,0.065,0.01715
2016-05-16 16:15:00,0.245,0.039,0.01743
2016-05-16 16:30:00,0.255,0.046,0.01771
2016-05-16 16:45:00,0.22,0.025,0.01799
2016-05-16 17:00:00,0.261,0.041,0.01827
2016-05-16 17:15:00,0.293,0.069,0.0197
2016-05-16 17:30:00,0.21,0.04,0.02113
2016-05-16 17:45:00,0.201,0.015,0.02257
2016-05-16 18:00:00,0.329,0.009,0.024
2016-05-16 18:15:00,0.205,0.0,0.02479
2016-05-16 18:30:00,0.235,0.0,0.02558
2016-05-16 18:45:00,0.28,0.0,0.02637
2016-05-16 19:00:00,0.3,0.0,0.02716
2016-05-16 19:15:00,0.83,0.0,0.02746
2016-05-16 19:30:00,0.365,0.0,0.02776
2016-05-16 19:45:00,0.375,0.0,0.02807
2016-05-16 20:00:00,0.409,0.0,0.02837
2016-05-16 20:15:00,0.491,0.0,0.02926
2016-05-16 20:30:00,0.294,0.0,0.03015
2016-05-16 20:45:00,0.516,0.0,0.03104
2016-05-16 21:00:00,0.335,0.0,0.03193
2016-05-16 21:15:00,0.205,0.0,0.03144
2016-05-16 21:30:00,0.149,0.0,0.03096
2016-05-16 21:45:00,0.146,0.0,0.03048
2016-05-16 22:00:00,0.12,0.0,0.02999
2016-05-16 22:15:00,0.49,0.0,0.02874
2016-05-16 22:30:00,0.275,0.0,0.02749
2016-05-16 22:45:00,0.129,0.0,0.02624
2016-05-16 23:00:00,0.126,0.0,0.02499
2016-05-16 23:15:00,0.12,0.0,0.02624
2016-05-16 23:30:00,0.12,0.0,0.0275
2016-05-16 23:45:00,0.12,0.0,0.02875
2016-05-17 00:00:00,0.125,0.0,0.03
2016-05-17 00:15:00,0.13,0.0,0.0285
2016-05-17 00:30:00,0.125,0.0,0.027
2016-05-17 00:45:00,0.13,0.0,0.0255
2016-05-17 01:00:00,0.085,0.0,0.024
2016-05-17 01:15:00,0.094,0.0,0.0237
2016-05-17 01:30:00,0.101,0.0,0.02341
2016-05-17 01:45:00,0.115,0.0,0.02312
2016-05-17 02:00:00,0.124,0.0,0.02282
2016-05-17 02:15:00,0.111,0.0,0.02252
2016-05-17 02:30:00,0.076,0.0,0.02221
2016-05-17 02:45:00,0.048,0.0,0.0219
2016-05-17 03:00:00,0.061,0.0,0.0216
2016-05-17 03:15:00,0.05,0.0,0.02163
2016-05-17 03:30:00,0.075,0.0,0.02166
2016-05-17 03:45:00,0.074,0.0,0.0217
2016-05-17 04:00:00,0.071,0.01,0.02173
2016-05-17 04:15:00,0.062,0.022,0.02202
2016-05-17 04:30:00,0.324,0.034,0.02232
2016-05-17 04:45:00,0.581,0.051,0.02262
2016-05-17 05:00:00,0.744,0.074,0.02291
2016-05-17 05:15:00,0.64,0.125,0.02467
2016-05-17 05:30:00,0.421,0.181,0.02643
2016-05-17 05:45:00,0.334,0.214,0.02819
2016-05-17 06:00:00,0.239,0.2,0.02995
2016-05-17 06:15:00,0.12,0.21,0.03155
2016-05-17 06:30:00,0.095,0.19,0.03316
2016-05-17 06:45:00,0.103,0.269,0.03476
2016-05-17 07:00:00,0.121,0.286,0.03636
2016-05-17 07:15:00,0.167,0.285,0.03677
2016-05-17 07:30:00,0.13,0.341,0.03718
2016-05-17 07:45:00,0.209,0.42,0.03759
2016-05-17 08:00:00,0.127,0.33,0.038
2016-05-17 08:15:00,0.094,0.329,0.03623
2016-05-17 08:30:00,0.169,0.179,0.03447
2016-05-17 08:45:00,0.585,0.215,0.0327
2016-05-17 09:00:00,0.174,0.329,0.03093
2016-05-17 09:15:00,0.15,0.41,0.03044
2016-05-17 09:30:00,0.141,0.322,0.02996
2016-05-17 09:45:00,0.142,0.346,0.02948
2016-05-17 10:00:00,0.13,0.331,0.02899
2016-05-17 10:15:00,0.131,0.516,0.0298
2016-05-17 10:30:00,0.119,0.51,0.0306
2016-05-17 10:45:00,0.133,0.337,0.03141
2016-05-17 11:00:00,0.26,0.233,0.03222
2016-05-17 11:15:00,0.428,0.335,0.03207
2016-05-17 11:30:00,0.157,0.422,0.03192
2016-05-17 11:45:00,0.092,0.379,0.03176
2016-05-17 12:00:00,0.098,0.447,0.03161
2016-05-17 12:15:00,0.08,0.429,0.03123
2016-05-17 12:30:00,0.202,0.362,0.03084
2016-05-17 12:45:00,0.144,0.426,0.03046
2016-05-17 13:00:00,0.178,0.761,0.03008
2016-05-17 13:15:00,0.277,0.709,0.03004
2016-05-17 13:30:00,0.143,0.512,0.03
2016-05-17 13:45:00,0.129,0.303,0.02997
2016-05-17 14:00:00,0.149,0.342,0.02993
2016-05-17 14:15:00,0.14,0.64,0.02995
2016-05-17 14:30:00,0.241,0.655,0.02996
2016-05-17 14:45:00,0.196,0.41,0.02998
2016-05-17 15:00:00,0.125,0.2,0.03
2016-05-17 15:15:00,0.124,0.224,0.03
2016-05-17 15:30:00,0.122,0.379,0.03001
2016-05-17 15:45:00,0.089,0.255,0.03002
2016-05-17 16:00:00,0.119,0.324,0.03002
2016-05-17 16:15:00,0.584,0.29,0.03005
2016-05-17 16:30:00,0.535,0.243,0.03008
2016-05-17 16:45:00,0.455,0.188,0.03011
2016-05-17 17:00:00,0.42,0.172,0.03014
2016-05-17 17:15:00,0.396,0.078,0.03126
2016-05-17 17:30:00,0.486,0.071,0.03239
2016-05-17 17:45:00,0.378,0.068,0.03352
2016-05-17 18:00:00,0.318,0.038,0.03464
2016-05-17 18:15:00,0.422,0.01,0.03471
2016-05-17 18:30:00,0.16,0.0,0.03478
2016-05-17 18:45:00,0.17,0.0,0.03485
2016-05-17 19:00:00,0.175,0.0,0.03492
2016-05-17 19:15:00,0.218,0.0,0.03538
2016-05-17 19:30:00,0.222,0.0,0.03584
2016-05-17 19:45:00,0.268,0.0,0.0363
2016-05-17 20:00:00,0.209,0.0,0.03676
2016-05-17 20:15:00,0.221,0.0,0.03693
2016-05-17 20:30:00,0.199,0.0,0.0371
2016-05-17 20:45:00,0.326,0.0,0.03727
2016-05-17 21:00:00,0.517,0.0,0.03744
2016-05-17 21:15:00,0.252,0.0,0.03638
2016-05-17 21:30:00,0.391,0.0,0.03533
2016-05-17 21:45:00,0.575,0.0,0.03428
2016-05-17 22:00:00,0.352,0.0,0.03322
2016-05-17 22:15:00,0.33,0.0,0.03216
2016-05-17 22:30:00,0.34,0.0,0.03111
2016-05-17 22:45:00,0.516,0.0,0.03006
2016-05-17 23:00:00,0.097,0.0,0.029
2016-05-17 23:15:00,0.1,0.0,0.02798
2016-05-17 23:30:00,0.099,0.0,0.02696
2016-05-17 23:45:00,0.088,0.0,0.02593
2016-05-18 00:00:00,0.095,0.0,0.02491
2016-05-18 00:15:00,0.078,0.0,0.02476
2016-05-18 00:30:00,0.057,0.0,0.0246
2016-05-18 00:45:00,0.061,0.0,0.02444
2016-05-18 01:00:00,0.07,0.0,0.02429
2016-05-18 01:15:00,0.069,0.0,0.02419
2016-05-18 01:30:00,0.05,0.0,0.02409
2016-05-18 01:45:00,0.061,0.0,0.02399
2016-05-18 02:00:00,0.059,0.0,0.02389
2016-05-18 02:15:00,0.06,0.0,0.02365
2016-05-18 02:30:00,0.06,0.0,0.0234
2016-05-18 02:45:00,0.073,0.0,0.02316
2016-05-18 03:00:00,0.078,0.0,0.02292
2016-05-18 03:15:00,0.059,0.0,0.02302
2016-05-18 03:30:00,0.05,0.0,0.02312
2016-05-18 03:45:00,0.051,0.01,0.02321
2016-05-18 04:00:00,0.049,0.01,0.02331
2016-05-18 04:15:00,0.069,0.019,0.02362
2016-05-18 04:30:00,0.211,0.046,0.02394
2016-05-18 04:45:00,0.268,0.07,0.02426
2016-05-18 05:00:00,0.209,0.122,0.02457
2016-05-18 05:15:00,0.145,0.206,0.02621
2016-05-18 05:30:00,0.112,0.25,0.02784
2016-05-18 05:45:00,0.097,0.285,0.02948
2016-05-18 06:00:00,0.051,0.33,0.03112
2016-05-18 06:15:00,0.051,0.371,0.0326
2016-05-18 06:30:00,0.07,0.423,0.03409
2016-05-18 06:45:00,0.071,0.464,0.03558
2016-05-18 07:00:00,0.079,0.504,0.03706
2016-05-18 07:15:00,0.261,0.54,0.03766
2016-05-18 07:30:00,0.104,0.57,0.03827
2016-05-18 07:45:00,0.096,0.61,0.03888
2016-05-18 08:00:00,0.094,0.645,0.03948
2016-05-18 08:15:00,0.1,0.665,0.03844
2016-05-18 08:30:00,0.12,0.69,0.03739
2016-05-18 08:45:00,0.135,0.715,0.03635
2016-05-18 09:00:00,0.279,0.734,0.03531
2016-05-18 09:15:00,0.171,0.766,0.03463
2016-05-18 09:30:00,0.104,0.795,0.03395
2016-05-18 09:45:00,0.085,0.774,0.03326
2016-05-18 10:00:00,0.085,0.796,0.03258
2016-05-18 10:15:00,0.111,0.81,0.03218
2016-05-18 10:30:00,0.088,0.809,0.03178
2016-05-18 10:45:00,0.097,0.692,0.03138
2016-05-18 11:00:00,0.085,0.754,0.03098
2016-05-18 11:15:00,0.069,0.515,0.03102
2016-05-18 11:30:00,0.08,0.64,0.03105
2016-05-18 11:45:00,0.22,0.62,0.03108
2016-05-18 12:00:00,0.135,0.64,0.03112
2016-05-18 12:15:00,0.131,0.7,0.03107
2016-05-18 12:30:00,0.139,0.585,0.03101
2016-05-18 12:45:00,0.262,0.565,0.03096
2016-05-18 13:00:00,0.244,0.605,0.0309
2016-05-18 13:15:00,0.185,0.55,0.03089
2016-05-18 13:30:00,0.2,0.47,0.03088
2016-05-18 13:45:00,0.185,0.495,0.03088
2016-05-18 14:00:00,0.182,0.401,0.03087
2016-05-18 14:15:00,0.143,0.374,0.03087
2016-05-18 14:30:00,0.29,0.55,0.03086
2016-05-18 14:45:00,0.15,0.53,0.03086
2016-05-18 15:00:00,0.105,0.386,0.03085
2016-05-18 15:15:00,0.134,0.404,0.03097
2016-05-18 15:30:00,0.1,0.425,0.03108
2016-05-18 15:45:00,0.06,0.32,0.0312
2016-05-18 16:00:00,0.06,0.35,0.03132
2016-05-18 16:15:00,0.06,0.24,0.03141
2016-05-18 16:30:00,0.065,0.21,0.03151
2016-05-18 16:45:00,0.055,0.14,0.0316
2016-05-18 17:00:00,0.087,0.08,0.03169
2016-05-18 17:15:00,0.084,0.065,0.03204
2016-05-18 17:30:00,0.07,0.05,0.03238
2016-05-18 17:45:00,0.044,0.03,0.03273
2016-05-18 18:00:00,0.05,0.029,0.03308
2016-05-18 18:15:00,0.045,0.005,0.03354
2016-05-18 18:30:00,0.055,0.01,0.03401
2016-05-18 18:45:00,0.21,0.0,0.03447
2016-05-18 19:00:00,0.3,0.0,0.03494
2016-05-18 19:15:00,0.294,0.0,0.03486
2016-05-18 19:30:00,0.286,0.0,0.03479
2016-05-18 19:45:00,0.275,0.0,0.03472
2016-05-18 20:00:00,0.255,0.0,0.03464
2016-05-18 20:15:00,0.189,0.0,0.03472
2016-05-18 20:30:00,0.146,0.0,0.0348
2016-05-18 20:45:00,0.125,0.0,0.03487
2016-05-18 21:00:00,0.12,0.0,0.03495
2016-05-18 21:15:00,0.119,0.0,0.03448
2016-05-18 21:30:00,0.08,0.0,0.03402
2016-05-18 21:45:00,0.066,0.0,0.03356
2016-05-18 22:00:00,0.06,0.0,0.03309
2016-05-18 22:15:00,0.07,0.0,0.03162
2016-05-18 22:30:00,0.085,0.0,0.03014
2016-05-18 22:45:00,0.085,0.0,0.02867
2016-05-18 23:00:00,0.075,0.0,0.0272
2016-05-18 23:15:00,0.08,0.0,0.02662
2016-05-18 23:30:00,0.075,0.0,0.02604
2016-05-18 23:45:00,0.069,0.0,0.02546
2016-05-19 00:00:00,0.071,0.0,0.02488
2016-05-19 00:15:00,0.08,0.0,0.02439
2016-05-19 00:30:00,0.06,0.0,0.0239
2016-05-19 00:45:00,0.06,0.0,0.0234
2016-05-19 01:00:00,0.059,0.0,0.02291
2016-05-19 01:15:00,0.061,0.0,0.02274
2016-05-19 01:30:00,0.056,0.0,0.02257
2016-05-19 01:45:00,0.074,0.0,0.0224
2016-05-19 02:00:00,0.075,0.0,0.02223
2016-05-19 02:15:00,0.055,0.0,0.02214
2016-05-19 02:30:00,0.05,0.0,0.02204
2016-05-19 02:45:00,0.059,0.0,0.02194
2016-05-19 03:00:00,0.061,0.0,0.02185
2016-05-19 03:15:00,0.06,0.0,0.02196
2016-05-19 03:30:00,0.085,0.0,0.02207
2016-05-19 03:45:00,0.09,0.0,0.02218
2016-05-19 04:00:00,0.056,0.0,0.02229
2016-05-19 04:15:00,0.039,0.0,0.02269
2016-05-19 04:30:00,0.077,0.012,0.02309
2016-05-19 04:45:00,0.175,0.01,0.0235
2016-05-19 05:00:00,0.089,0.019,0.0239
2016-05-19 05:15:00,0.199,0.034,0.02582
2016-05-19 05:30:00,0.122,0.041,0.02774
2016-05-19 05:45:00,0.114,0.025,0.02966
2016-05-19 06:00:00,0.144,0.024,0.03158
2016-05-19 06:15:00,0.172,0.022,0.03353
2016-05-19 06:30:00,0.138,0.034,0.03549
2016-05-19 06:45:00,0.416,0.07,0.03744
2016-05-19 07:00:00,0.33,0.08,0.0394
2016-05-19 07:15:00,0.435,0.125,0.04105
2016-05-19 07:30:00,0.421,0.185,0.0427
2016-05-19 07:45:00,0.146,0.24,0.04435
2016-05-19 08:00:00,0.09,0.225,0.046
2016-05-19 08:15:00,0.088,0.21,0.04553
2016-05-19 08:30:00,0.105,0.275,0.04506
2016-05-19 08:45:00,0.095,0.235,0.0446
2016-05-19 09:00:00,0.096,0.225,0.04413
2016-05-19 09:15:00,0.169,0.235,0.04435
2016-05-19 09:30:00,0.166,0.295,0.04456
2016-05-19 09:45:00,0.105,0.305,0.04478
2016-05-19 10:00:00,0.113,0.269,0.045
2016-05-19 10:15:00,0.111,0.25,0.04498
2016-05-19 10:30:00,0.115,0.311,0.04495
2016-05-19 10:45:00,0.126,0.35,0.04493
2016-05-19 11:00:00,0.114,0.39,0.04491
2016-05-19 11:15:00,0.136,0.465,0.0437
2016-05-19 11:30:00,0.119,0.46,0.04249
2016-05-19 11:45:00,0.074,0.354,0.04128
2016-05-19 12:00:00,0.077,0.156,0.04007
2016-05-19 12:15:00,0.174,0.075,0.03979
2016-05-19 12:30:00,0.139,0.07,0.03952
2016-05-19 12:45:00,0.15,0.185,0.03924
2016-05-19 13:00:00,0.136,0.31,0.03896
2016-05-19 13:15:00,0.125,0.43,0.03797
2016-05-19 13:30:00,0.139,0.54,0.03698
2016-05-19 13:45:00,0.126,0.63,0.03599
2016-05-19 14:00:00,0.131,0.551,0.035
2016-05-19 14:15:00,0.253,0.264,0.03452
2016-05-19 14:30:00,0.205,0.31,0.03403
2016-05-19 14:45:00,0.144,0.409,0.03354
2016-05-19 15:00:00,0.157,0.195,0.03306
2016-05-19 15:15:00,0.15,0.106,0.03277
2016-05-19 15:30:00,0.145,0.24,0.03248
2016-05-19 15:45:00,0.254,0.235,0.0322
2016-05-19 16:00:00,0.322,0.251,0.03191
2016-05-19 16:15:00,0.489,0.378,0.03202
2016-05-19 16:30:00,0.31,0.251,0.03213
2016-05-19 16:45:00,0.185,0.135,0.03224
2016-05-19 17:00:00,0.184,0.159,0.03235
2016-05-19 17:15:00,0.202,0.112,0.03276
2016-05-19 17:30:00,0.208,0.058,0.03317
2016-05-19 17:45:00,0.221,0.071,0.03359
2016-05-19 18:00:00,0.18,0.06,0.034
2016-05-19 18:15:00,0.175,0.025,0.03452
2016-05-19 18:30:00,0.169,0.009,0.03504
2016-05-19 18:45:00,0.19,0.0,0.03556
2016-05-19 19:00:00,0.26,0.0,0.03608
2016-05-19 19:15:00,0.245,0.0,0.0358
2016-05-19 19:30:00,0.25,0.0,0.03552
2016-05-19 19:45:00,0.24,0.0,0.03524
2016-05-19 20:00:00,0.19,0.0,0.03496
2016-05-19 20:15:00,0.199,0.0,0.03468
2016-05-19 20:30:00,0.25,0.0,0.0344
2016-05-19 20:45:00,0.556,0.0,0.03413
2016-05-19 21:00:00,0.409,0.0,0.03385
2016-05-19 21:15:00,0.556,0.0,0.03341
2016-05-19 21:30:00,0.564,0.0,0.03296
2016-05-19 21:45:00,0.191,0.0,0.03252
2016-05-19 22:00:00,0.15,0.0,0.03208
2016-05-19 22:15:00,0.14,0.0,0.03134
2016-05-19 22:30:00,0.139,0.0,0.03061
2016-05-19 22:45:00,0.146,0.0,0.02988
2016-05-19 23:00:00,0.14,0.0,0.02914
2016-05-19 23:15:00,0.125,0.0,0.02804
2016-05-19 23:30:00,0.125,0.0,0.02694
2016-05-19 23:45:00,0.125,0.0,0.02583
2016-05-20 00:00:00,0.13,0.0,0.02473
2016-05-20 00:15:00,0.155,0.0,0.0244
2016-05-20 00:30:00,0.155,0.0,0.02408
2016-05-20 00:45:00,0.149,0.0,0.02375
2016-05-20 01:00:00,0.126,0.0,0.02342
2016-05-20 01:15:00,0.124,0.0,0.02294
2016-05-20 01:30:00,0.136,0.0,0.02246
2016-05-20 01:45:00,0.135,0.0,0.02198
2016-05-20 02:00:00,0.11,0.0,0.0215
2016-05-20 02:15:00,0.085,0.0,0.02146
2016-05-20 02:30:00,0.065,0.0,0.02142
2016-05-20 02:45:00,0.05,0.0,0.02138
2016-05-20 03:00:00,0.041,0.0,0.02134
2016-05-20 03:15:00,0.048,0.0,0.02138
2016-05-20 03:30:00,0.051,0.0,0.02143
2016-05-20 03:45:00,0.059,0.01,0.02148
2016-05-20 04:00:00,0.073,0.022,0.02152
2016-05-20 04:15:00,0.058,0.029,0.02195
2016-05-20 04:30:00,0.061,0.056,0.02238
2016-05-20 04:45:00,0.06,0.069,0.0228
2016-05-20 05:00:00,0.141,0.08,0.02323
2016-05-20 05:15:00,0.153,0.125,0.02435
2016-05-20 05:30:00,0.091,0.115,0.02547
2016-05-20 05:45:00,0.15,0.305,0.02659
2016-05-20 06:00:00,0.065,0.346,0.02771
2016-05-20 06:15:00,0.043,0.383,0.02905
2016-05-20 06:30:00,0.116,0.42,0.03039
2016-05-20 06:45:00,0.161,0.451,0.03173
2016-05-20 07:00:00,0.059,0.51,0.03307
2016-05-20 07:15:00,0.091,0.55,0.03354
2016-05-20 07:30:00,0.09,0.58,0.03402
2016-05-20 07:45:00,0.095,0.635,0.0345
2016-05-20 08:00:00,0.079,0.655,0.03497
2016-05-20 08:15:00,0.075,0.65,0.0342
2016-05-20 08:30:00,0.075,0.645,0.03344
2016-05-20 08:45:00,0.066,0.765,0.03267
2016-05-20 09:00:00,0.089,0.765,0.03191
2016-05-20 09:15:00,0.085,0.565,0.03081
2016-05-20 09:30:00,0.076,0.56,0.0297
2016-05-20 09:45:00,0.123,0.869,0.0286
2016-05-20 10:00:00,0.139,0.782,0.0275
2016-05-20 10:15:00,0.154,0.829,0.02719
2016-05-20 10:30:00,0.181,0.88,0.02688
2016-05-20 10:45:00,0.174,0.89,0.02658
2016-05-20 11:00:00,0.114,0.869,0.02627
2016-05-20 11:15:00,0.107,0.777,0.02595
2016-05-20 11:30:00,0.264,0.859,0.02563
2016-05-20 11:45:00,0.809,0.869,0.02531
2016-05-20 12:00:00,0.364,0.83,0.02499
2016-05-20 12:15:00,0.101,0.776,0.02482
2016-05-20 12:30:00,0.095,0.65,0.02464
2016-05-20 12:45:00,0.1,0.805,0.02447
2016-05-20 13:00:00,0.085,0.774,0.0243
2016-05-20 13:15:00,0.071,0.806,0.02428
2016-05-20 13:30:00,0.069,0.76,0.02426
2016-05-20 13:45:00,0.101,0.676,0.02424
2016-05-20 14:00:00,0.294,0.684,0.02422
2016-05-20 14:15:00,0.756,0.57,0.02422
2016-05-20 14:30:00,0.3,0.535,0.02421
2016-05-20 14:45:00,0.256,0.546,0.0242
2016-05-20 15:00:00,0.408,0.524,0.0242
2016-05-20 15:15:00,0.171,0.485,0.02429
2016-05-20 15:30:00,0.1,0.415,0.02438
2016-05-20 15:45:00,0.094,0.355,0.02448
2016-05-20 16:00:00,0.115,0.325,0.02457
2016-05-20 16:15:00,0.131,0.3,0.02565
2016-05-20 16:30:00,0.169,0.245,0.02674
2016-05-20 16:45:00,0.229,0.184,0.02782
2016-05-20 17:00:00,0.105,0.141,0.0289
2016-05-20 17:15:00,0.121,0.09,0.02985
2016-05-20 17:30:00,0.395,0.075,0.0308
2016-05-20 17:45:00,0.21,0.066,0.03174
2016-05-20 18:00:00,0.294,0.053,0.03269
2016-05-20 18:15:00,0.217,0.022,0.033
2016-05-20 18:30:00,0.14,0.005,0.0333
2016-05-20 18:45:00,0.15,0.0,0.03361
2016-05-20 19:00:00,0.26,0.0,0.03392
2016-05-20 19:15:00,0.354,0.0,0.03396
2016-05-20 19:30:00,0.361,0.0,0.03399
2016-05-20 19:45:00,0.57,0.0,0.03403
2016-05-20 20:00:00,0.494,0.0,0.03406
2016-05-20 20:15:00,0.521,0.0,0.03385
2016-05-20 20:30:00,0.589,0.0,0.03364
2016-05-20 20:45:00,0.291,0.0,0.03342
2016-05-20 21:00:00,0.25,0.0,0.03321
2016-05-20 21:15:00,0.24,0.0,0.03332
2016-05-20 21:30:00,0.27,0.0,0.03344
2016-05-20 21:45:00,0.645,0.0,0.03355
2016-05-20 22:00:00,0.205,0.0,0.03366
2016-05-20 22:15:00,0.195,0.0,0.03224
2016-05-20 22:30:00,0.225,0.0,0.03082
2016-05-20 22:45:00,0.17,0.0,0.0294
2016-05-20 23:00:00,0.134,0.0,0.02798
2016-05-20 23:15:00,0.526,0.0,0.02708
2016-05-20 23:30:00,0.519,0.0,0.02617
2016-05-20 23:45:00,0.486,0.0,0.02526
2016-05-21 00:00:00,0.461,0.0,0.02436
2016-05-21 00:15:00,0.439,0.0,0.02414
2016-05-21 00:30:00,0.365,0.0,0.02392
2016-05-21 00:45:00,0.25,0.0,0.02371
2016-05-21 01:00:00,0.145,0.0,0.02349
2016-05-21 01:15:00,0.135,0.0,0.02327
2016-05-21 01:30:00,0.135,0.0,0.02305
2016-05-21 01:45:00,0.185,0.0,0.02282
2016-05-21 02:00:00,0.269,0.0,0.0226
2016-05-21 02:15:00,0.101,0.0,0.02239
2016-05-21 02:30:00,0.09,0.0,0.02218
2016-05-21 02:45:00,0.085,0.0,0.02196
2016-05-21 03:00:00,0.075,0.0,0.02175
2016-05-21 03:15:00,0.064,0.0,0.02163
2016-05-21 03:30:00,0.085,0.0,0.02151
2016-05-21 03:45:00,0.09,0.009,0.02138
2016-05-21 04:00:00,0.065,0.02,0.02126
2016-05-21 04:15:00,0.064,0.034,0.02107
2016-05-21 04:30:00,0.055,0.041,0.02088
2016-05-21 04:45:00,0.076,0.066,0.02069
2016-05-21 05:00:00,0.19,0.114,0.0205
2016-05-21 05:15:00,0.27,0.155,0.02054
2016-05-21 05:30:00,0.121,0.225,0.02058
2016-05-21 05:45:00,0.21,0.25,0.02062
2016-05-21 06:00:00,0.25,0.301,0.02066
2016-05-21 06:15:00,0.494,0.383,0.02122
2016-05-21 06:30:00,0.815,0.425,0.02177
2016-05-21 06:45:00,0.304,0.485,0.02232
2016-05-21 07:00:00,0.106,0.521,0.02288
2016-05-21 07:15:00,0.164,0.484,0.02292
2016-05-21 07:30:00,0.215,0.42,0.02297
2016-05-21 07:45:00,0.322,0.526,0.02302
2016-05-21 08:00:00,0.638,0.62,0.02306
2016-05-21 08:15:00,0.299,0.639,0.02293
2016-05-21 08:30:00,0.37,0.697,0.0228
2016-05-21 08:45:00,0.227,0.718,0.02268
2016-05-21 09:00:00,0.277,0.741,0.02255
2016-05-21 09:15:00,0.627,0.759,0.02199
2016-05-21 09:30:00,0.776,0.771,0.02144
2016-05-21 09:45:00,0.66,0.775,0.02088
2016-05-21 10:00:00,0.219,0.789,0.02032
2016-05-21 10:15:00,0.521,0.801,0.01998
2016-05-21 10:30:00,0.89,0.8,0.01964
2016-05-21 10:45:00,0.419,0.81,0.01929
2016-05-21 11:00:00,0.115,0.81,0.01895
2016-05-21 11:15:00,0.112,0.806,0.01826
2016-05-21 11:30:00,0.102,0.808,0.01757
2016-05-21 11:45:00,0.062,0.787,0.01688
2016-05-21 12:00:00,0.064,0.779,0.01619
2016-05-21 12:15:00,0.06,0.779,0.01595
2016-05-21 12:30:00,0.14,0.756,0.01572
2016-05-21 12:45:00,0.547,0.761,0.01548
2016-05-21 13:00:00,0.545,0.724,0.01524
2016-05-21 13:15:00,0.588,0.645,0.0152
2016-05-21 13:30:00,0.646,0.66,0.01516
2016-05-21 13:45:00,0.51,0.61,0.01513
2016-05-21 14:00:00,0.37,0.59,0.01509
2016-05-21 14:15:00,0.404,0.59,0.01464
2016-05-21 14:30:00,0.185,0.515,0.01419
2016-05-21 14:45:00,0.154,0.519,0.01374
2016-05-21 15:00:00,0.208,0.442,0.01329
2016-05-21 15:15:00,0.074,0.463,0.01432
2016-05-21 15:30:00,0.1,0.366,0.01536
2016-05-21 15:45:00,0.289,0.314,0.01639
2016-05-21 16:00:00,0.081,0.366,0.01742
2016-05-21 16:15:00,0.075,0.285,0.01783
2016-05-21 16:30:00,0.516,0.18,0.01824
2016-05-21 16:45:00,0.498,0.165,0.01865
2016-05-21 17:00:00,0.095,0.175,0.01906
2016-05-21 17:15:00,0.095,0.17,0.02027
2016-05-21 17:30:00,0.065,0.125,0.02148
2016-05-21 17:45:00,0.059,0.074,0.02269
2016-05-21 18:00:00,0.082,0.046,0.0239
2016-05-21 18:15:00,0.11,0.025,0.02449
2016-05-21 18:30:00,0.114,0.004,0.02509
2016-05-21 18:45:00,0.12,0.0,0.02569
2016-05-21 19:00:00,0.1,0.0,0.02628
2016-05-21 19:15:00,0.114,0.0,0.02744
2016-05-21 19:30:00,0.131,0.0,0.02861
2016-05-21 19:45:00,0.164,0.0,0.02978
2016-05-21 20:00:00,0.171,0.0,0.03094
2016-05-21 20:15:00,0.19,0.0,0.03108
2016-05-21 20:30:00,0.179,0.0,0.03122
